iso_code,continent,location,date,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
GEO,Asia,Georgia,2/1/2022,301555.893,6081,3773.08,9.046,9.356,0.4795,2.1,tests performed,37.87,30.73,,50,3979773,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,73.77,0.812
GEO,Asia,Georgia,2/2/2022,308169.335,6613.443,3784.135,11.056,9.472,0.5069,2,tests performed,38,30.76,,50,3979773,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,73.77,0.812
GEO,Asia,Georgia,2/3/2022,314115.403,5946.068,3794.689,10.553,11.101,0.4525,2.2,tests performed,38.11,30.79,,50,3979773,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,73.77,0.812
GEO,Asia,Georgia,2/4/2022,319709.441,5594.038,3804.488,9.8,12.595,0.4136,2.4,tests performed,38.21,30.81,,50,3979773,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,73.77,0.812
GEO,Asia,Georgia,2/5/2022,325522.335,5812.894,3812.78,8.292,11.759,0.4579,2.2,tests performed,38.28,30.83,,50,3979773,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,73.77,0.812
GEO,Asia,Georgia,2/6/2022,330321.101,4798.766,3822.329,9.548,10.923,0.499,2,tests performed,,,,50,3979773,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,73.77,0.812
GEO,Asia,Georgia,2/7/2022,333144.127,2823.025,3830.872,8.543,9.691,0.5553,1.8,tests performed,38.38,30.87,,50,3979773,65.032,38.7,14.864,10.244,9745.079,4.2,496.218,7.11,5.3,55.5,,2.6,73.77,0.812
DEU,Europe,Germany,2/1/2022,118928.367,1938.166,1406.118,2.241,4.393,,,tests performed,76.13,74.83,52.99,48.15,83900471,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947
DEU,Europe,Germany,2/2/2022,121413.43,2485.064,1408.455,2.336,4.406,,,tests performed,76.17,74.91,53.3,48.15,83900471,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947
DEU,Europe,Germany,2/3/2022,124227.717,2814.287,1410.409,1.955,4.42,,,tests performed,76.21,74.99,53.6,48.15,83900471,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947
DEU,Europe,Germany,2/4/2022,127193.589,2965.871,1412.435,2.026,4.433,,,tests performed,76.24,75.08,53.85,48.15,83900471,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947
DEU,Europe,Germany,2/5/2022,129789.7,2596.112,1414.486,2.05,4.446,,,tests performed,76.26,75.14,53.95,48.15,83900471,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947
DEU,Europe,Germany,2/6/2022,131376.974,1587.274,1414.974,0.489,4.46,0.444,2.3,tests performed,76.26,75.16,53.98,48.15,83900471,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947
DEU,Europe,Germany,2/7/2022,132512.45,1135.476,1415.558,0.584,4.428,,,tests performed,76.28,75.21,54.12,48.15,83900471,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.33,0.947
GHA,Africa,Ghana,2/1/2022,4945.146,0,43.962,0,0.122,0.0465,21.5,tests performed,,,,43.52,31732128,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611
GHA,Africa,Ghana,2/2/2022,4945.146,0,43.962,0,0.124,0.0235,42.6,tests performed,,,,43.52,31732128,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611
GHA,Africa,Ghana,2/3/2022,4954.6,9.454,44.245,0.284,0.127,0.0293,34.1,tests performed,,,,43.52,31732128,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611
GHA,Africa,Ghana,2/4/2022,4954.6,0,44.245,0,0.123,0.0258,38.7,tests performed,,,,43.52,31732128,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611
GHA,Africa,Ghana,2/5/2022,4964.716,10.116,44.497,0.252,0.119,0.0322,31,tests performed,,,,43.52,31732128,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611
GHA,Africa,Ghana,2/6/2022,4964.716,0,44.497,0,0.115,0.0288,34.7,tests performed,,,,43.52,31732128,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611
GHA,Africa,Ghana,2/7/2022,4971.334,6.618,44.718,0.221,0.102,0.0368,27.2,tests performed,23,14,,43.52,31732128,126.719,21.1,3.385,1.948,4227.63,12,298.245,4.97,0.3,7.7,41.047,0.9,64.07,0.611
GRC,Europe,Greece,2/1/2022,189544.591,2410.241,2276.403,10.414,25.895,0.0721,13.9,samples tested,74.87,70.83,47.08,77.78,10370747,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888
GRC,Europe,Greece,2/2/2022,191359.793,1815.202,2287.299,10.896,27.566,0.0681,14.7,samples tested,74.95,70.92,47.3,77.78,10370747,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888
GRC,Europe,Greece,2/3/2022,193062.853,1703.06,2298.099,10.8,28.133,0.0657,15.2,samples tested,75.01,71.01,47.5,77.78,10370747,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888
GRC,Europe,Greece,2/4/2022,194860.216,1797.363,2307.163,9.064,26.644,0.0675,14.8,samples tested,75.08,71.11,47.71,77.78,10370747,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888
GRC,Europe,Greece,2/5/2022,196405.235,1545.019,2314.105,6.943,25.951,0.0674,14.8,samples tested,75.15,71.22,47.95,77.78,10370747,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888
GRC,Europe,Greece,2/6/2022,197463.982,1058.747,2323.266,9.16,26.998,0.0647,15.4,samples tested,75.16,71.24,48.03,77.78,10370747,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888
GRC,Europe,Greece,2/7/2022,199281.305,1817.323,2334.451,11.185,28.939,0.06,16.7,samples tested,75.21,71.31,48.23,72.22,10370747,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52,,4.21,82.24,0.888
GRD,North America,Grenada,2/1/2022,110587.09,1433.438,1858.16,0,,,,,,,,31.48,113015,317.132,29.4,7.304,5.021,13593.877,,243.964,10.71,,,,3.7,72.4,0.779
GRD,North America,Grenada,2/2/2022,111392.293,805.203,1867.009,8.848,,,,,,,,31.48,113015,317.132,29.4,7.304,5.021,13593.877,,243.964,10.71,,,,3.7,72.4,0.779
GRD,North America,Grenada,2/3/2022,112356.767,964.474,1867.009,0,,,,,,,,31.48,113015,317.132,29.4,7.304,5.021,13593.877,,243.964,10.71,,,,3.7,72.4,0.779
GRD,North America,Grenada,2/4/2022,113029.244,672.477,1867.009,0,,,,,37.7,32.74,,31.48,113015,317.132,29.4,7.304,5.021,13593.877,,243.964,10.71,,,,3.7,72.4,0.779
GRD,North America,Grenada,2/5/2022,113560.147,530.903,1867.009,0,,,,,,,,31.48,113015,317.132,29.4,7.304,5.021,13593.877,,243.964,10.71,,,,3.7,72.4,0.779
GRD,North America,Grenada,2/6/2022,113807.902,247.755,1867.009,0,,,,,,,,31.48,113015,317.132,29.4,7.304,5.021,13593.877,,243.964,10.71,,,,3.7,72.4,0.779
GRD,North America,Grenada,2/7/2022,113896.385,88.484,1867.009,0,,,,,,,,31.48,113015,317.132,29.4,7.304,5.021,13593.877,,243.964,10.71,,,,3.7,72.4,0.779
GTM,North America,Guatemala,2/1/2022,38055.782,231.399,898.691,0.877,0.632,0.2593,3.9,people tested,38.05,29.09,6.78,43.98,18249868,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,,,76.665,0.6,74.3,0.663
GTM,North America,Guatemala,2/2/2022,38267.948,212.166,899.787,1.096,0.623,0.2662,3.8,people tested,38.13,29.18,7.12,53.24,18249868,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,,,76.665,0.6,74.3,0.663
GTM,North America,Guatemala,2/3/2022,38483.018,215.07,901.157,1.37,0.596,0.2759,3.6,people tested,38.2,29.26,7.26,53.24,18249868,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,,,76.665,0.6,74.3,0.663
GTM,North America,Guatemala,2/4/2022,38664.06,181.042,902.472,1.315,0.61,0.2575,3.9,people tested,38.27,29.35,7.41,53.24,18249868,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,,,76.665,0.6,74.3,0.663
GTM,North America,Guatemala,2/5/2022,38899.459,235.399,903.842,1.37,0.618,0.2734,3.7,people tested,38.29,29.39,7.49,53.24,18249868,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,,,76.665,0.6,74.3,0.663
GTM,North America,Guatemala,2/6/2022,38963.35,63.891,904.171,0.329,0.632,0.266,3.8,people tested,38.31,29.42,7.55,53.24,18249868,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,,,76.665,0.6,74.3,0.663
GTM,North America,Guatemala,2/7/2022,39017.104,53.754,904.609,0.438,0.634,0.2686,3.7,people tested,38.38,29.51,7.68,53.24,18249868,157.834,22.9,4.694,3.016,7423.808,8.7,155.898,10.18,,,76.665,0.6,74.3,0.663
GIN,Africa,Guinea,2/1/2022,2679.511,0,31.043,0,,,,,,13.89,,60.19,13497237,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,61.6,0.477
GIN,Africa,Guinea,2/2/2022,2681.512,2,31.562,0.519,,,,,,,,60.19,13497237,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,61.6,0.477
GIN,Africa,Guinea,2/3/2022,2682.475,0.963,31.562,0,,,,,,,,60.19,13497237,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,61.6,0.477
GIN,Africa,Guinea,2/4/2022,2685.587,3.112,31.562,0,,,,,,,,60.19,13497237,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,61.6,0.477
GIN,Africa,Guinea,2/5/2022,2686.624,1.037,31.71,0.148,,,,,25.5,13.89,,60.19,13497237,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,61.6,0.477
GIN,Africa,Guinea,2/6/2022,2686.624,0,31.71,0,,,,,,,,60.19,13497237,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,61.6,0.477
GIN,Africa,Guinea,2/7/2022,2687.217,0.593,32.007,0.296,,,,,,,,60.19,13497237,51.755,19,3.135,1.733,1998.926,35.3,336.717,2.42,,,17.45,0.3,61.6,0.477
GNB,Africa,Guinea-Bissau,2/1/2022,3763.849,0,77.401,0,,,,,,,,,2015490,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,58.32,0.48
GNB,Africa,Guinea-Bissau,2/2/2022,3815.946,52.097,77.401,0,,,,,20.19,1.34,,,2015490,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,58.32,0.48
GNB,Africa,Guinea-Bissau,2/3/2022,3833.311,17.366,77.401,0,,,,,,,,,2015490,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,58.32,0.48
GNB,Africa,Guinea-Bissau,2/4/2022,3844.723,11.412,78.393,0.992,,,,,,,,,2015490,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,58.32,0.48
GNB,Africa,Guinea-Bissau,2/5/2022,3844.723,0,78.393,0,,,,,,,,,2015490,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,58.32,0.48
GNB,Africa,Guinea-Bissau,2/6/2022,3855.142,10.419,78.393,0,,,,,21.7,14.48,,,2015490,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,58.32,0.48
GNB,Africa,Guinea-Bissau,2/7/2022,3856.134,0.992,78.393,0,,,,,,,,,2015490,66.191,19.4,3.002,1.565,1548.675,67.1,382.474,2.42,,,6.403,,58.32,0.48
GUY,South America,Guyana,2/1/2022,76055.668,278.365,1481.661,3.796,,,,,,,,77.78,790329,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682
GUY,South America,Guyana,2/2/2022,76404.89,349.222,1487.988,6.326,,,,,53.74,39.85,5.09,77.78,790329,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682
GUY,South America,Guyana,2/3/2022,76773.091,368.201,1487.988,0,,,,,,,,77.78,790329,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682
GUY,South America,Guyana,2/4/2022,77319.699,546.608,1491.784,3.796,,,,,,,,77.78,790329,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682
GUY,South America,Guyana,2/5/2022,77694.226,374.528,1493.049,1.265,,,,,,,,77.78,790329,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682
GUY,South America,Guyana,2/6/2022,77942.224,247.998,1494.314,1.265,,,,,,,,77.78,790329,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682
GUY,South America,Guyana,2/7/2022,77962.469,20.245,1495.58,1.265,,,,,,,,77.78,790329,3.952,26.3,5.305,2.837,7435.047,,373.159,11.62,,,77.159,1.6,69.91,0.682
HTI,North America,Haiti,2/1/2022,2540.617,9.184,75.899,7.798,0.041,0.2326,4.3,tests performed,,,,43.52,11541683,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.51
HTI,North America,Haiti,2/2/2022,2540.617,0,75.899,0,0.041,0.2326,4.3,tests performed,,,,43.52,11541683,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.51
HTI,North America,Haiti,2/3/2022,2540.617,0,75.899,0,0.041,0.1368,7.3,tests performed,1.27,0.85,,43.52,11541683,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.51
HTI,North America,Haiti,2/4/2022,2564.011,23.393,69.661,,0.041,0.2192,4.6,tests performed,,,,43.52,11541683,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.51
HTI,North America,Haiti,2/5/2022,2564.011,0,69.661,0,0.041,0.2192,4.6,tests performed,,,,37.96,11541683,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.51
HTI,North America,Haiti,2/6/2022,2574.581,10.57,69.661,0,0.041,0.2564,3.9,tests performed,,,,37.96,11541683,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.51
HTI,North America,Haiti,2/7/2022,2584.718,10.137,69.661,0,0.041,0.1877,5.3,tests performed,,,,37.96,11541683,398.448,24.3,4.8,2.954,1653.173,23.5,430.548,6.65,2.9,23.1,22.863,0.7,64,0.51
HND,North America,Honduras,2/1/2022,38942.088,0,1044.62,0,,,,,,,,34.26,10062994,82.805,24.9,4.652,2.883,4541.795,16,240.208,7.21,2,,84.169,0.7,75.27,0.634
HND,North America,Honduras,2/2/2022,38942.088,0,1044.62,0,,,,,,,,34.26,10062994,82.805,24.9,4.652,2.883,4541.795,16,240.208,7.21,2,,84.169,0.7,75.27,0.634
HND,North America,Honduras,2/3/2022,38942.088,0,1044.62,0,,,,,,,,34.26,10062994,82.805,24.9,4.652,2.883,4541.795,16,240.208,7.21,2,,84.169,0.7,75.27,0.634
HND,North America,Honduras,2/4/2022,38942.088,0,1044.62,0,,,,,51.15,,10.47,34.26,10062994,82.805,24.9,4.652,2.883,4541.795,16,240.208,7.21,2,,84.169,0.7,75.27,0.634
HND,North America,Honduras,2/5/2022,38942.088,0,1044.62,0,,,,,,,,34.26,10062994,82.805,24.9,4.652,2.883,4541.795,16,240.208,7.21,2,,84.169,0.7,75.27,0.634
HND,North America,Honduras,2/6/2022,38942.088,0,1044.62,0,,,,,,,,34.26,10062994,82.805,24.9,4.652,2.883,4541.795,16,240.208,7.21,2,,84.169,0.7,75.27,0.634
HND,North America,Honduras,2/7/2022,38942.088,0,1044.62,0,,,,,,,,34.26,10062994,82.805,24.9,4.652,2.883,4541.795,16,240.208,7.21,2,,84.169,0.7,75.27,0.634
HKG,Asia,Hong Kong,2/1/2022,1896.78,17.08,28.201,0,20.327,,,tests performed,,,,65.74,7552800,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949
HKG,Asia,Hong Kong,2/2/2022,1912.139,15.359,28.201,0,22.269,,,tests performed,70.98,63.7,12.63,65.74,7552800,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949
HKG,Asia,Hong Kong,2/3/2022,1930.94,18.801,28.201,0,24.21,,,tests performed,71.09,63.72,12.84,65.74,7552800,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949
HKG,Asia,Hong Kong,2/4/2022,1948.284,17.345,28.201,0,26.152,,,tests performed,71.3,63.98,13.12,65.74,7552800,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949
HKG,Asia,Hong Kong,2/5/2022,1994.757,46.473,28.201,0,28.094,,,tests performed,71.48,64.18,13.39,65.74,7552800,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949
HKG,Asia,Hong Kong,2/6/2022,2040.038,45.281,28.201,0,30.035,,,tests performed,71.61,64.33,13.65,65.74,7552800,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949
HKG,Asia,Hong Kong,2/7/2022,2121.332,81.294,28.201,0,31.977,,,tests performed,71.91,64.61,14.04,65.74,7552800,7039.714,44.8,16.303,10.158,56054.92,,,8.33,,,,,84.86,0.949
HUN,Europe,Hungary,2/1/2022,162217.222,977.978,4304.578,6.851,4.104,0.4037,2.5,tests performed,66.07,63.37,38.34,51.85,9634162,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854
HUN,Europe,Hungary,2/2/2022,164260.991,2043.769,4312.57,7.992,4.106,0.4017,2.5,tests performed,66.08,63.4,38.41,51.85,9634162,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854
HUN,Europe,Hungary,2/3/2022,166118.34,1857.349,4321.704,9.134,4.062,0.4013,2.5,tests performed,66.11,63.44,38.54,51.85,9634162,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854
HUN,Europe,Hungary,2/4/2022,167824.249,1705.909,4332.603,10.899,4.014,0.4007,2.5,tests performed,,,,51.85,9634162,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854
HUN,Europe,Hungary,2/5/2022,167824.249,0,4332.603,0,3.906,0.4119,2.4,tests performed,,,,51.85,9634162,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854
HUN,Europe,Hungary,2/6/2022,167824.249,0,4332.603,0,3.797,0.4236,2.4,tests performed,66.16,63.53,38.77,51.85,9634162,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854
HUN,Europe,Hungary,2/7/2022,171323.879,3499.63,4356.892,24.289,3.689,0.3905,2.6,tests performed,66.17,63.56,38.8,51.85,9634162,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.854
ISL,Europe,Iceland,2/1/2022,187577.279,4078.18,124.732,0,12.782,,,tests performed,83.48,,65.53,35.19,368792,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949
ISL,Europe,Iceland,2/2/2022,191763.921,4186.642,127.443,2.712,11.906,,,tests performed,,,,35.19,368792,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949
ISL,Europe,Iceland,2/3/2022,195600.772,3836.851,127.443,0,11.494,,,tests performed,83.6,,65.89,35.19,368792,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949
ISL,Europe,Iceland,2/4/2022,199380.681,3779.908,132.866,5.423,11.906,,,tests performed,,,,35.19,368792,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949
ISL,Europe,Iceland,2/5/2022,199380.681,0,132.866,0,12.319,,,tests performed,,,,35.19,368792,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949
ISL,Europe,Iceland,2/6/2022,199380.681,0,132.866,0,12.712,,,tests performed,,,,35.19,368792,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949
ISL,Europe,Iceland,2/7/2022,212046.357,12665.676,135.578,2.712,12.167,,,tests performed,,,,35.19,368792,3.404,37.3,14.431,9.207,46482.958,0.2,117.992,5.31,14.3,15.2,,2.91,82.99,0.949
IND,Asia,India,2/1/2022,29877.002,115.821,357.379,1.244,1.219,0.13,7.7,samples tested,67.8,51.25,0.89,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,2/2/2022,30000.751,123.749,358.102,0.723,1.217,0.1206,8.3,samples tested,67.91,51.53,0.92,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,2/3/2022,30107.966,107.215,358.872,0.769,1.233,0.1106,9,samples tested,67.99,51.75,0.94,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,2/4/2022,30199.793,91.827,359.632,0.76,1.236,0.1014,9.9,samples tested,68.09,52.01,0.97,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,2/5/2022,30276.923,77.13,360.252,0.621,1.246,0.0901,11.1,samples tested,68.2,52.31,1,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,2/6/2022,30337.118,60.195,360.895,0.642,1.312,0.0758,13.2,samples tested,68.27,52.43,1.01,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,2/7/2022,30385.63,48.512,361.747,0.853,1.288,0.0693,14.4,samples tested,68.27,52.43,1.02,81.94,1393409033,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IDN,Asia,Indonesia,2/1/2022,15810.402,57.971,522.315,0.101,0.85,0.0457,21.9,people tested,66.99,46.55,,68.98,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718
IDN,Asia,Indonesia,2/2/2022,15875.154,64.752,522.406,0.09,0.841,0.0529,18.9,people tested,67.03,46.58,,68.98,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718
IDN,Asia,Indonesia,2/3/2022,15973.565,98.411,522.543,0.138,0.878,0.062,16.1,people tested,67.17,46.82,,68.98,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718
IDN,Asia,Indonesia,2/4/2022,16090.119,116.554,522.695,0.152,0.906,0.0727,13.7,people tested,67.31,47.08,,68.98,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718
IDN,Asia,Indonesia,2/5/2022,16212.165,122.047,522.854,0.159,0.93,0.0832,12,people tested,67.44,47.32,,68.98,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718
IDN,Asia,Indonesia,2/6/2022,16342.636,130.47,523.061,0.206,0.96,0.0933,10.7,people tested,67.52,47.43,2.01,68.98,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718
IDN,Asia,Indonesia,2/7/2022,16437.153,94.517,523.357,0.297,0.949,0.103,9.7,people tested,67.56,47.44,2.13,68.98,276361788,145.725,29.3,5.319,3.053,11188.744,5.7,342.864,6.32,2.8,76.1,64.204,1.04,71.72,0.718
IRN,Asia,Iran,2/1/2022,75365.606,412.449,1558.343,0.588,1.102,0.2146,4.7,tests performed,71.55,63.73,20.81,62.04,85028760,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783
IRN,Asia,Iran,2/2/2022,75814.395,448.789,1559.037,0.694,1.118,0.2511,4,tests performed,71.63,63.83,21.36,62.04,85028760,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783
IRN,Asia,Iran,2/3/2022,76254.187,439.792,1559.755,0.717,1.14,0.2801,3.6,tests performed,71.73,63.94,22.08,62.04,85028760,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783
IRN,Asia,Iran,2/4/2022,76688.252,434.065,1560.425,0.67,1.157,0.3052,3.3,tests performed,71.76,63.98,22.37,62.04,85028760,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783
IRN,Asia,Iran,2/5/2022,76960.278,272.026,1561.178,0.753,1.174,0.3172,3.2,tests performed,71.81,64.03,22.7,62.04,85028760,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783
IRN,Asia,Iran,2/6/2022,77376.949,416.671,1562.177,1,1.191,0.3316,3,tests performed,71.87,64.1,23.11,62.04,85028760,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783
IRN,Asia,Iran,2/7/2022,77845.249,468.3,1563.4,1.223,1.204,0.3433,2.9,tests performed,71.94,64.17,23.49,62.04,85028760,49.831,32.4,5.44,3.182,19082.62,0.2,270.308,9.59,0.8,21.1,,1.5,76.68,0.783
